sample_number,ID,species_or_type,sample_date,plot_name,phenophase,fractional_cover_class,Notes,geology,plot_type,LWC,CFR,chl_area,LMA,area(m2),LWC(mol.m-2),nitrogen,phosphorus,magnesium,potassium,calcium,sulfur,boron,iron,manganese,copper,zinc,aluminum,sodium,hemicellulose,cellulose,lignin,d13C,carbon,d15N,%N,phenolics,phenolics_%,sucrose_mg_g,glucose_mg_g,fructose_mg_g,sucrose_%,glucose_%,fructose_%,sugars,sugars_%,sample_month,pft
672,S176,Quercus lobata - Valley oak,4/9/2022,SRB-061,,,,Qa,Tree,50.97011494,,,154.6974463,0.006893456,8.926960558,20.6,3.28,1.59,10.9,6.9,1.33,19.7,34.9,69.9,6.4,15.5,21.1,206.8,207.7,162,80.3,-23,505.2,-3.7,2.13,118.5056,11.8506,1.65,9.42,31.37,0.16,0.94,3.14,42.44,4.24,4,deciduous broadleaf
856,S835,Quercus lobata - Valley oak,4/21/2022,SRB-061,Full leaf out,,,Qa,Tree,53.31,1.37,47.4,130.9094,0.017188987,8.295560559,15.5,2.58,3.22,7.2,4.4,1.08,20.4,108.8,33.8,5.1,13.5,74.3,151.5,209.9,136,114.1,-23.76,534,-1.48,1.55,95.6473,9.5647,0.11,6.14,12.89,0.01,0.61,1.29,19.14,1.91,4,deciduous broadleaf
1047,S287,Quercus lobata - Valley oak,5/13/2022,SRB-061,,,,Qa,Tree,46.41777229,,,154.591512,0.011233476,7.433869048,17.1,1.82,3.18,6.2,4.5,1.13,21.8,87.3,42.1,3.8,10.8,74.1,144.2,176,146,150,-26.52,532.3,-1.22,1.62,108.1746,10.8175,3.54,14.82,18.08,0.35,1.48,1.81,36.44,3.64,5,deciduous broadleaf
1544,S413,Quercus lobata - Valley oak,9/16/2022,SRB-061,,,,Qa,Tree,,,,184.8277838,0.018188824,,15.6,1.59,3.85,6.1,7.2,0.99,55.5,254.2,28.2,2.8,7.6,278.5,285.2,183.9,136,140.1,-27.08,510.6,-0.51,1.76,117.3481,11.7348,8.52,16.9,19.64,0.85,1.69,1.96,45.06,4.5,9,deciduous broadleaf
203,S3,Quercus agrifolia - Coast live oak,3/3/2022,SRB-062,,,,Qa,Tree,41.5896488,,,222.8405167,0.004254164,8.807554228,13.5,2.09,2.71,31.5,4.6,2.22,9.7,60.6,162.6,3.5,22.5,14.8,3922,199.9,208,120.1,,,,,87.0425,8.7042,51.67,10.53,7.99,5.17,1.05,0.8,70.19,7.02,3,evergreen broadleaf
236,S48,Quercus agrifolia - Coast live oak,3/11/2022,SRB-062,,,,Qa,Tree,41.80857676,,,268.8396095,0.003482746,10.72174302,13,1.06,4.12,3.4,6.1,1.03,78.7,226.9,38.6,4.1,12.7,240.6,151.4,181.9,236,138.1,-25.37,444.6,-1.64,0.98,79.6818,7.9682,48.17,11.35,9.92,4.82,1.14,0.99,69.44,6.95,3,evergreen broadleaf
259,S81,Quercus agrifolia - Coast live oak,3/16/2022,SRB-062,,,,Qa,Tree,42.18170186,,,232.0745969,0.003894007,9.398361197,13.4,1.03,2.66,4.1,4.6,0.93,50.3,91.2,84.6,3.2,21.5,72.3,79.7,198.1,234,125.9,,,,,80.4676,8.0468,12.3,15.41,13.65,1.23,1.54,1.37,41.36,4.14,3,evergreen broadleaf
656,S167,Quercus agrifolia - Coast live oak,4/9/2022,SRB-062,,,,Qa,Tree,42.92783505,,,213.9670864,0.005174628,8.933617335,11.4,1.48,3.31,4.6,5.9,1.06,70.9,172.5,103.7,2.3,17.5,183.5,243.2,194,244,138,-23.64,560.3,-1.54,1.24,77.0877,7.7088,4.44,2.72,4.72,0.44,0.27,0.47,11.88,1.18,4,evergreen broadleaf
905,S838,Quercus agrifolia - Coast live oak,4/21/2022,SRB-062,,,Elsa T03,Qa,Tree,45.4,1.45,53,227.1223,0.003685239,10.48357225,12.1,0.99,3.29,3.5,4,0.85,36.3,91.6,24.6,10.6,8.1,100.7,100.7,186.1,214,119.9,-23.25,534.1,-2.15,1.26,86.7183,8.6718,2.71,10.71,8.02,0.27,1.07,0.8,21.44,2.14,4,evergreen broadleaf
933,S230,Quercus agrifolia - Coast live oak,4/29/2022,SRB-062,,,,Qa,Tree,46.87012987,,,233.3589476,0.003506187,11.42740432,12.2,1.28,1.84,5.3,2.3,0.91,25,77.6,50.6,3.3,17.8,83.4,186.4,213.9,186,108.1,,,-2.19,1.52,136.857,13.6857,0,37.51,22.53,0,3.75,2.25,60.04,6,4,evergreen broadleaf
974,S260,Quercus agrifolia - Coast live oak,5/5/2022,SRB-062,,,,Qa,Tree,44.88090432,,,207.1592526,0.006590582,9.363313929,13.1,1.22,2.9,7,3.9,1.07,55.4,149,21.2,3.1,11.1,148.4,200.3,180.1,230,115.9,-25.07,,-1.33,,73.6935,7.3693,13.11,13.34,13.74,1.31,1.33,1.37,40.19,4.01,5,evergreen broadleaf
1046,S285,Quercus agrifolia - Coast live oak,5/13/2022,SRB-062,,,,Qa,Tree,43.33333333,,,216.9337693,0.002680081,9.208466803,11.6,1.29,2.71,6.5,3.3,0.99,53.2,148.8,19.7,3.1,11.7,151.6,189.9,167.9,236,120.1,-23.96,542.5,-0.71,1.12,86.4371,8.6437,3.1,19.97,12.02,0.31,2,1.2,35.09,3.51,5,evergreen broadleaf
1189,S322,Quercus agrifolia - Coast live oak,5/19/2022,SRB-062,,,,Qa,Tree,46.34890372,,,217.7717843,0.005168714,10.44307047,9.7,1.23,2.37,5,3.1,0.87,36.3,149.7,23.3,6.9,11.5,147.8,175.6,194,248,110,-24.33,525.7,-1.11,1.44,71.3708,7.1371,5.16,14.83,26.25,0.52,1.48,2.63,46.24,4.63,5,evergreen broadleaf
1332,S351,Quercus agrifolia - Coast live oak,5/26/2022,SRB-062,,,,Qa,Tree,46.80260047,,,195.6328425,0.004600966,9.554040545,12.3,1.07,2.48,4.4,3.2,0.92,33.4,142.9,61.8,14,24.8,146.5,282.8,173.9,246,124.1,-24.76,515.7,-1.24,1.24,84.6132,8.4613,4.31,17.64,14.67,0.43,1.76,1.47,36.62,3.66,5,evergreen broadleaf
1546,S416,Quercus agrifolia - Coast live oak,9/16/2022,SRB-062,,,,Qa,Tree,,,,188.9863997,0.005007768,,9.5,1.08,2.58,6.9,5.1,0.83,62.4,113.5,67.5,1.7,19.2,123.1,195.7,192,244,122,-25.33,507,-2.32,1.05,,,,,,,,,,,9,evergreen broadleaf
205,S5,Quercus agrifolia - Coast live oak,3/3/2022,SRB-063,,,,Qa,Tree,39.66044955,,,195.4529173,0.006455263,7.13121373,12.8,1.92,2.42,23.5,3.3,2.28,13.6,76.5,84.4,4.4,13.2,17.5,5149.5,193.6,208.4,114.1,,,,,74.8628,7.4863,18.26,19.97,10.54,1.83,2,1.05,48.77,4.88,3,evergreen broadleaf
234,S45,Quercus agrifolia - Coast live oak,3/11/2022,SRB-063,,,,Qa,Tree,68.52212856,,,180.70764,0.006612338,21.83573101,14.5,0.74,6.11,3.1,18.2,1.01,87.6,101.2,592.8,2.8,12.6,108.3,129.6,181.9,230,128.1,-25.28,512.8,1.13,1.46,56.0602,5.606,37.22,18.34,8.59,3.72,1.83,0.86,64.15,6.41,3,evergreen broadleaf
261,S84,Quercus agrifolia - Coast live oak,3/16/2022,SRB-063,,,,Qa,Tree,38.67234469,,,196.3103118,0.006235536,6.871522761,12.7,0.74,6.48,2.9,18.7,1.09,75.2,118.5,551.2,2.5,12.4,126,134.6,192,236,122,,,,,54.4431,5.4443,12.17,10.42,10.62,1.22,1.04,1.06,33.21,3.32,3,evergreen broadleaf
653,S162,Quercus agrifolia - Coast live oak,4/9/2022,SRB-063,,,,Qa,Tree,38.16738817,,,245.4087656,0.006984266,8.40873478,13.4,0.8,5.26,3.4,17.1,1.15,71.7,90.9,589.6,1,23.4,90.6,146.8,205.8,248,126.2,,,,,64.9234,6.4923,4.6,10.15,27.18,0.46,1.01,2.72,41.93,4.19,4,evergreen broadleaf
904,S841,Quercus agrifolia - Coast live oak,4/21/2022,SRB-063,,,Elsa T05,Qa,Tree,,1.23,38.9,197.0073,0.006655591,,11.8,0.86,5.32,3.4,17.4,1.03,63.8,115.6,741.9,9.1,27.2,124.5,157.7,198,206,120,-27.31,489.2,-0.4,1.39,60.454,6.0454,3.59,9.35,8.43,0.36,0.93,0.84,21.37,2.13,4,evergreen broadleaf
928,S224,Quercus agrifolia - Coast live oak,5/5/2022,SRB-063,,,,Qa,Tree,40.59752454,,,188.1441537,0.007397519,7.137587919,14,0.79,3.55,11.5,19,1.16,81.3,167.2,486.5,2.3,15.4,170.6,157.2,154.1,216,127.9,-23.87,497,1.34,1.54,58.1033,5.8103,9.27,12.78,12.73,0.93,1.28,1.27,34.78,3.48,5,evergreen broadleaf
930,S1770,Quercus agrifolia - Coast live oak,4/29/2022,SRB-063,,,T05,Qa,Tree,39.93207181,,,174.5768242,0.007091434,6.442160088,14.8,0.92,5.24,3.6,15.4,0.99,61.2,102.8,514,2.1,15.2,107.2,97.5,160.1,220,131.9,-22.88,517.5,-0.43,1.29,52.7514,5.2751,3.59,23.89,16.54,0.36,2.39,1.65,44.02,4.4,4,evergreen broadleaf
1183,S316,Quercus agrifolia - Coast live oak,5/19/2022,SRB-063,,,,Qa,Tree,38.5820643,,,165.1609744,0.010988673,5.759216635,9.4,0.66,5.3,2.9,16.9,1.01,67.3,94.5,508.8,0.9,16.3,100.3,165.9,182,234,118,-25.32,510.3,-0.32,1.42,56.615,5.6615,4.16,11.79,12.36,0.42,1.18,1.24,28.31,2.84,5,evergreen broadleaf
1250,S332,Quercus agrifolia - Coast live oak,5/13/2022,SRB-063,,,,Qa,Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,evergreen broadleaf
1340,S357,Quercus agrifolia - Coast live oak,5/26/2022,SRB-063,,,,Qa,Tree,38.79807692,,,175.3373454,0.005808232,6.170001813,11.5,0.69,5.77,2.4,16.5,0.94,63.9,88.5,544.5,1.8,12.8,87.5,128.1,173.9,236,124.1,-24.29,488,-1.4,1.42,62.3651,6.2365,8.36,11.05,11.13,0.84,1.11,1.11,30.54,3.06,5,evergreen broadleaf
1555,S419,Quercus agrifolia - Coast live oak,9/16/2022,SRB-063,,,,Qa,Tree,23.90166763,,,210.7997774,0.012555516,3.675267419,11,0.55,6.76,2.4,18.8,0.97,98.1,164.6,654.2,0.9,17.3,190.6,141.4,185.9,224,132.1,-25.1,497.2,-0.97,1.1,83.4532,8.3453,12.04,10.45,10.64,1.2,1.04,1.06,33.13,3.3,9,evergreen broadleaf
873,S859,Salix lasiolepis - Arroyo willow,4/29/2022,SRB-064,"Early leaf out, Full leaf out, Seeds",75-100% cover,,QTp,Tree,55.39,1.41,50.5,119.8444,0.016905254,8.261419487,17.9,2.33,6.78,7.8,4.4,1.65,22.8,70.2,36.4,16.4,33.2,59.5,218.5,32,86,194,-23.59,575.4,-3.56,1.95,125.823,12.5823,5.86,17.52,9.33,0.59,1.75,0.93,32.71,3.27,4,deciduous broadleaf
864,S865,Populus fremontii - Fremont cottonwood,4/29/2022,SRB-065,"Early leaf out, Full leaf out, Seeds",75-100% cover,,Qa,Tree,62.1,1.22,38,94.1012,0.022705343,8.557666278,14.7,2.45,8.45,8,6.7,1.87,30,41.9,46.9,6.1,23.8,14.5,111.8,115.9,116,84.1,-26.81,479.5,-3.27,1.56,54.3121,5.4312,3.77,6.09,11.71,0.38,0.61,1.17,21.57,2.16,4,deciduous broadleaf
918,S871,Platanus racemosa - California sycamore,4/29/2022,SRB-066,"Full leaf out, Flowers",25-50% cover,Many fungus-damaged leaves,Qa,Tree,64.7,1.29,42.7,73.0399,0.025809181,7.430653182,24.1,3.19,6.64,7,12.3,3.22,32.8,113.1,49,18.4,22.5,85.6,103.1,118.2,148,173.8,-27.72,506.6,2.51,3.12,37.0124,3.7012,0.95,26.45,35.21,0.09,2.65,3.52,62.61,6.26,4,deciduous broadleaf
913,S895,Artemisia californica - California sagebrush,5/4/2022,SRB-067,Full leaf out,50-75% cover,,QTp,Shrub,54.63,1.16,34.7,219.85,0.000899704,14.69628865,18.2,2.75,2.47,24,8.8,1.67,35.6,119.1,82.1,14.1,21.1,115.9,2405.6,111.7,106,76.3,-31.99,518.9,-0.72,2.14,70.3723,7.0372,4.07,1.56,17.38,0.41,0.16,1.74,23.01,2.31,5,shrub
915,S898,Malacothamnus fasciculatus - chaparral bush mallow,5/4/2022,SRB-068,"Full leaf out, Early senescence",10-25% cover,,QTp,Shrub,54.19,1.29,43,105.1492,0.005550209,6.90489702,20,2.87,3.06,23.8,20.3,4.77,78.1,402.1,54.2,12.4,30.4,432.9,1003.9,208,146,44,-26.69,459.9,-1.38,2.38,8.255,0.8255,2.72,4.05,5,0.27,0.41,0.5,11.77,1.18,5,shrub
917,S898,Salvia leucophylla - Purple sage,5/4/2022,SRB-068,"Full leaf out, Early senescence",50-75% cover,,QTp,Shrub,47.32,1.53,58.2,156.5023,0.009155137,7.804532909,18.4,2.31,2.13,13.5,17.4,2.17,39.6,303.6,41.6,14.4,32.3,318.7,258.6,120,66,122,-25.26,534.1,0.1,2.14,48.886,4.8886,0.56,33.25,45.41,0.06,3.33,4.54,79.22,7.93,5,shrub
867,S904,Salvia leucophylla - Purple sage,5/4/2022,SRB-069,,25-50% cover,,QTp,Shrub,49.56,1.31,43.7,158.1376,0.008752504,8.624628199,13.7,3.47,7.49,9.9,16.5,1.81,39.9,256.6,29.6,6.4,36.7,272.4,236.9,121.9,90,144.1,-22.56,519.4,-2.5,1.38,52.8055,5.2805,0.11,1.59,9.54,0.01,0.16,0.95,11.24,1.12,5,shrub
916,S904,Hesperoyucca whipplei,5/4/2022,SRB-069,"Full leaf out, Flowers",10-25% cover,,QTp,Shrub,57.68,1.39,48.8,703.5769,0.008824764,53.22178895,6.5,1.52,6.38,12,6.2,0.6,17.9,17.7,20.8,10.5,9.4,18.8,43.2,168.1,308,85.9,-22.22,500.2,-4.74,1.18,9.3614,0.9361,5.4,4.6,8.52,0.54,0.46,0.85,18.52,1.85,5,shrub
1319,S1550,Hesperoyucca whipplei,9/15/2022,SRB-069,Early senescence,1-10% cover,,QTp,Shrub,,,,,,,8.3,1.35,7.16,9.1,7.5,0.62,13.3,28.3,28.4,12.1,18.5,32.9,92,169.9,322,84.1,-20.67,484.7,-4.25,0.96,11.6498,1.165,12.86,7.63,7.79,1.29,0.76,0.78,28.28,2.83,9,shrub
865,S916,Pinus sabiniana - Gray pine,5/5/2022,SRB-070,"Early leaf out, Full leaf out, Seeds",75-100% cover,,spp,Tree,50.21,1.16,34.7,400.1587,0.004842829,22.39821551,11.9,1.54,2.33,4.2,2.6,0.99,4,162.9,20.2,2,32.5,165.1,139.3,161.7,192,162.3,-22.56,533.4,-2.77,1.48,50.2305,5.023,2.95,17.66,20.16,0.29,1.77,2.02,40.77,4.08,5,conifer
866,S922,Eriogonum fasciculatum - California buckwheat,5/5/2022,SRB-071,"Full leaf out, Flowers",50-75% cover,,spp,Shrub,53.81,1.39,48.8,196.4474,0.001941996,12.70542631,14.4,1.82,2.86,10.1,9.4,1.41,32.3,68.5,39.8,4.7,26.1,64.5,171.1,55.9,92,176.1,-25.16,507.3,1.72,1.7,171.9796,17.198,0.11,1.61,6.49,0.01,0.16,0.65,8.21,0.82,5,shrub
1693,S1670,Eriogonum fasciculatum - California buckwheat,9/18/2022,SRB-071,"Seeds, Early senescence, Full senescence",50-75% cover,,spp,Shrub,,,,,,,5.8,0.69,2.17,7.8,7.3,0.63,32.4,190.7,18.6,2.3,12.7,206.6,177.3,83.8,138,94.2,-23.06,517.4,-1.35,0.76,,,,,,,,,,,9,shrub
991,S928,Pinus sabiniana - Gray pine,5/5/2022,SRB-072,"Early leaf out, Full leaf out",75-100% cover,,fc,Tree,49.23,1.22,38.3,470.9889,0.002564604,25.34774943,12,1.16,2.05,3.9,2.9,0.93,11.7,100.1,57.2,1,19.6,111.5,144.2,184,184,156,-24.84,567.9,-1.4,1.32,65.1488,6.5149,6.03,24.32,27.68,0.6,2.43,2.77,58.03,5.8,5,conifer
990,S934,Platanus racemosa - California sycamore,5/5/2022,SRB-073,"Full leaf out, Seeds",75-100% cover,,Qls,Tree,54.5,1.4,49.4,102.3234,0.021059699,6.803280943,14.3,1.2,6.84,4.7,11.4,1.76,42.9,139.1,34.2,8,15.3,130.8,297.8,179.9,200,180.1,-26.86,507.4,0.28,1.47,55.6022,5.5602,0,23.8,33.73,0,2.38,3.37,57.53,5.75,5,deciduous broadleaf
1110,S1003,Arctostaphylos glandulosa,5/12/2022,SRB-074,Full leaf out,75-100% cover,A g glandulosa. Even lenth shortish glandular hair,Qls,Shrub,44.78,1.2,37,286.951,0.009113403,12.91830005,8,0.67,1.23,3.8,4.5,0.59,30.4,68.3,17.1,1,28.3,114.7,82.7,53.8,92,202.2,-25.46,544.3,-1.51,0.82,158.8587,15.8859,29.22,25.44,26.65,2.92,2.54,2.66,81.31,8.12,5,shrub
1069,S1006,Ceanothus cuneatus,5/12/2022,SRB-075,"Full leaf out, Seeds",75-100% cover,,Tm,Shrub,47.41,1.72,69.7,254.2623,0.006410309,12.7214936,16.3,2.35,1.92,6.2,8.7,0.79,26.2,35.6,73.5,2.4,19.1,23.9,58.1,46.2,102.2,274.5,-24.93,529.6,-0.74,1.9,90.0402,9.004,0,35.44,29.12,0,3.54,2.91,64.56,6.45,5,shrub
1067,S1009,Lupinus excubitus - Grape lupine,5/12/2022,SRB-076,"Full leaf out, Flowers, Seeds",75-100% cover,,Tm,Shrub,71.5,1.38,48.2,88.0107,0.003047357,12.25542617,23.8,1.19,5.91,5.1,17.7,1.01,15.1,127.2,404.7,1,9.6,159.5,109,125.9,136,72.1,-25.25,490,0.12,2.88,22.4901,2.249,15.23,22.88,20.31,1.52,2.29,2.03,58.42,5.84,5,shrub
1066,S1015,Arctostaphylos glandulosa,5/12/2022,SRB-077,Full leaf out,25-50% cover,"A g glandulosa. Glandular medium length hair, burl",fc,Shrub,49.47,1.13,32.8,255.924,0.008647489,13.90959804,8.2,1.18,1.99,4,5.6,0.56,20.7,34.3,17.2,1.1,36,54.1,63.4,21.9,114,230.1,-26.16,554.6,-2.42,0.74,164.3951,16.4395,17.01,27.65,29.48,1.7,2.77,2.95,74.14,7.42,5,shrub
1068,S1015,Dendromecon rigida - Bush poppy,5/12/2022,SRB-077,"Full leaf out, Flowers, Seeds",10-25% cover,Dendromecon rigida,fc,Shrub,56.09,1.27,41.7,200.3314,0.003906028,14.20408334,,,,,,,,,,,,,,,,,,,,,19.648,1.9648,32.94,54.04,26.78,3.29,5.4,2.68,113.76,11.37,5,shrub
1109,S1015,Adenostoma fasciculatum,5/12/2022,SRB-077,"Full leaf out, Flowers",50-75% cover,,fc,Shrub,39.38,1.18,35.6,372.6496,0.000624716,13.43492382,10.9,1.96,1.43,6,4.5,0.73,11.3,87.9,99.5,1.6,26.6,109.7,237.9,159.9,94,190.1,-26.27,563,-2,1.37,107.518,10.7518,1.58,12.31,14,0.16,1.23,1.4,27.89,2.79,5,shrub
1108,S1018,Adenostoma fasciculatum,5/12/2022,SRB-078,"Full leaf out, Flowers",75-100% cover,,fg,Shrub,38.54,1.18,35.9,325.5971,0.000386981,11.33190194,10.3,1.49,1.39,5.6,4.8,0.67,10.3,43.3,138.4,1.5,28.4,42.3,90.9,255.9,80,174.1,-28.11,542.1,-2.59,1.19,96.4109,9.6411,0,6.54,12.62,0,0.65,1.26,19.16,1.91,5,shrub
1101,S1024,Juniperus californica - California juniper,5/12/2022,SRB-079,"Full leaf out, Seeds",75-100% cover,Juniperus californica,sp,Shrub,46.71,1.07,28.5,681.4636,0.00245545,33.1570495,7.9,1.72,4.73,7,6,0.75,10.2,45,44.1,2.2,12.9,35.6,114.4,126,154,208,-23.6,517.9,-4.07,1,35.9834,3.5983,9.16,32.11,77.45,0.92,3.21,7.74,118.72,11.87,5,conifer
993,S1057,Baccharis pilularis - Coyote brush,5/13/2022,SRB-080,Full leaf out,50-75% cover,,Qa,Shrub,60.72,1.3,43.5,101.6793,0.001773222,8.724479434,23.8,2.43,2.86,30.1,5.4,2.05,63.5,98.7,81.3,14.7,36.8,85.1,1306.8,139.9,94,176.1,-26.67,328.5,3.47,1.64,35.0635,3.5064,10.07,10.9,21.55,1.01,1.09,2.16,42.52,4.26,5,shrub
1103,S1063,Salix lasiolepis - Arroyo willow,5/13/2022,SRB-081,,75-100% cover,,Qa,Tree,48.83,1.46,49.7,144.0434,0.014755275,7.631586698,18.9,1.04,4.56,7.4,4,1.63,39.4,58,17.9,3.6,18.9,56.2,222.6,123.9,83.8,151.6,-26.22,558.9,-1.33,2.17,126.8429,12.6843,16.01,31.8,29.31,1.6,3.18,2.93,77.12,7.71,5,deciduous broadleaf
1104,S1066,Platanus racemosa - California sycamore,5/13/2022,SRB-082,,50-75% cover,Estimate from photos by tz,Qa,Tree,64.26,1.16,34.3,72.8379,0.021696122,7.270459119,17.2,2.05,7.43,7.7,8.4,2.64,28.5,141,31.3,9.9,8.7,118,178.5,158.1,162,205.9,-28.54,488.5,-1.65,1.96,,,,,,,,,,,5,deciduous broadleaf
1105,S1069,Platanus racemosa - California sycamore,5/13/2022,SRB-083,Full leaf out,75-100% cover,,Qa,Tree,57.92,1.05,27.4,80.3948,0.017650395,6.142052729,16.6,1.7,6.06,6.6,10.8,2.68,25.6,151.9,34.4,4.1,13.7,95.8,146.7,174.1,182,195.9,-27.17,500.5,4.25,2.07,34.4634,3.4463,12.82,22.44,40.33,1.28,2.24,4.03,75.59,7.55,5,deciduous broadleaf
790,S1072,Hazardia squarrosa - Sawtooth goldenbush,5/13/2022,SRB-084,"Full leaf out, Early senescence",1-10% cover,10% hazardia,Qa,Grassland,60.36,1.34,45.9,103.7073,0.003535913,8.764593513,21.9,4.39,3.32,29.3,10.2,1.91,66.3,110,63.5,20.1,55.4,88.6,146.4,148.1,132,155.9,,,,,32.8012,3.2801,18.41,5.32,13.24,1.84,0.53,1.32,36.97,3.69,5,shrub
1636,S1535,Hazardia squarrosa - Sawtooth goldenbush,9/15/2022,SRB-084,Early senescence,10-25% cover,,Qa,Grassland,,,,,,,12.5,1.9,2.44,14.7,9.8,1.46,62.6,245.5,30.9,10.6,29.9,285.1,184.4,182,218,68,-26.29,503.7,3.18,1.35,142.5037,14.2504,6.33,21.33,19.04,0.63,2.13,1.9,46.7,4.66,9,shrub
994,S1084,Pinus sabiniana - Gray pine,5/18/2022,SRB-085,"Early leaf out, Full leaf out, Flowers",75-100% cover,,Qa,Tree,52.37,1.16,34.3,357.7082,0.003205126,21.83048681,10.4,1.02,3.08,4.3,3.5,0.89,19.3,204.2,5.5,1.8,7.3,213,1205.2,170,160,180,-27.29,564.5,-1.04,1.34,68.4482,6.8448,10.08,28.05,27.13,1.01,2.81,2.71,65.26,6.53,5,conifer
995,S1099,Frangula californica - California coffeeberry,5/18/2022,SRB-086,"Full leaf out, Flowers",75-100% cover,,Qa,Shrub,53.81,1.64,64.9,187.8908,0.005887995,12.14926948,15.9,1.35,6.32,7.4,12.7,1.2,31.7,136.6,89.1,1.1,5.7,136.1,237,200,72,76,-26.63,509.7,0.57,1.84,45.5897,4.559,27.46,43.51,37.07,2.75,4.35,3.71,108.04,10.81,5,shrub
996,S1102,Salix lasiolepis - Arroyo willow,5/18/2022,SRB-087,Full leaf out,75-100% cover,,Qa,Shrub,58.2,1.57,60.5,106.1978,0.009931468,8.20667257,23.5,1.64,6.17,7.8,7.3,3.11,42.3,57.3,146.2,5.4,12.3,38.7,124.1,152,78,130,-26.26,540,1.78,2.9,77.7339,7.7734,9.61,45.79,54.74,0.96,4.58,5.47,110.14,11.01,5,deciduous broadleaf
997,S1087,Frangula californica - California coffeeberry,5/18/2022,SRB-088,"Full leaf out, Flowers",75-100% cover,,Qa,Shrub,56.09,1.55,58.9,179.1521,0.010550811,12.70460144,16.8,1.35,6.52,5.9,16,1.21,22,149,225.2,0.9,11.1,137.5,164.9,184,78,94,-23.4,535.4,1.08,2.43,40.8774,4.0877,10.09,27.49,21.99,1.01,2.75,2.2,59.57,5.96,5,shrub
998,S1108,Platanus racemosa - California sycamore,5/18/2022,SRB-089,Full leaf out,75-100% cover,,Qa,Tree,59.51,1.22,38.5,114.3269,0.015825672,9.325516902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,deciduous broadleaf
1024,S1114,Ceanothus cuneatus,5/18/2022,SRB-090,Seeds,1-10% cover,SEEDS ONLY,sp,Shrub,,,,,,,8.4,0.83,1.21,7.7,1.8,0.47,14.3,19.8,11,3.7,10.7,9.3,83.1,192,284,196,-23.8,561.7,-1.58,1.59,108.585,10.8585,0,5.92,8.96,0,0.59,0.9,14.88,1.49,5,shrub
1093,S1114,Ceanothus cuneatus,5/18/2022,SRB-090,"Full leaf out, Seeds, Early senescence",50-75% cover,,sp,Shrub,49.79,1.58,61.4,281.5866,0.002580023,15.50158422,15.4,0.73,3.42,3.9,7.2,0.83,21.5,45.1,57.1,1.9,20,30.3,76.7,96,92,232,-24.8,531.9,-2.2,1.75,93.5008,9.3501,39.2,2.77,3.16,3.92,0.28,0.32,45.13,4.52,5,shrub
792,S1126,Heteromeles arbutifolia - Toyon,5/18/2022,SRB-091,"Full leaf out, Flowers, Seeds",75-100% cover,,sp,Shrub,48.61,1.3,43.4,231.2416,0.00955105,12.14328595,9,0.82,6.65,6,2.4,0.63,10.4,54.9,31.8,1.5,12.5,56.7,196.1,118,108,190,-24.27,535.4,-4.62,1.1,105.7661,10.5766,2.15,11.88,8.82,0.21,1.19,0.88,22.85,2.28,5,shrub
793,S1129,Heteromeles arbutifolia - Toyon,5/18/2022,SRB-092,"Full leaf out, Flowers, Seeds",75-100% cover,,sp,Shrub,50.37,1.34,46,190.2091,0.014324236,10.71648179,9,1.09,7.735,6.8,3.9,0.66,13.7,52.4,26.1,0.5,12.2,61.85,92.5,92,140,180,-25.02,520.3,-5.41,1.05,86.2326,8.6233,0,17.47,7.12,0,1.75,0.71,24.59,2.46,5,shrub
1169,S1198,Salix lasiolepis - Arroyo willow,5/25/2022,SRB-093,Full leaf out,75-100% cover,,spp,Tree,53.43,1.63,64,133.3654,0.011056091,8.492511246,14.8,1.01,7.41,5.6,7.7,2.03,54.8,64.9,24.2,5.6,11.6,63,145.5,77.9,106,174.1,-25.95,555.2,-0.14,1.96,112.2765,11.2277,10.2,33.73,16.52,1.02,3.37,1.65,60.45,6.04,5,deciduous broadleaf
1170,S1204,Platanus racemosa - California sycamore,5/25/2022,SRB-094,Full leaf out,75-100% cover,,spp,Tree,58.31,1.39,48.8,105.7182,0.021612173,8.209207829,16.5,1.74,3.27,10.5,9.8,2.66,21.8,194.8,41.4,6.3,12,169.1,370.3,156.1,200,199.9,-25.92,462.1,-0.19,1.43,53.4343,5.3434,0,32.88,34.49,0,3.29,3.45,67.37,6.74,5,deciduous broadleaf
1144,S1279,Quercus wislizeni - Bush interior live oak,5/27/2022,SRB-096,Full leaf out,75-100% cover,,Tm,Shrub,50.59,1.28,41.8,210.5028,0.009680631,11.962391,17,1.45,1.62,5.5,2.6,0.91,13,47.6,204.9,5.1,21.1,40.8,114.6,189.8,152,96.2,-22.61,522.4,4.86,1.94,103.9883,10.3988,3.35,26.17,16.86,0.34,2.62,1.69,46.38,4.65,5,evergreen broadleaf
811,S1285,Quercus crysolepis - Canyon live oak,5/27/2022,SRB-097,Full leaf out,75-100% cover,,Tm,Tree,44.23,1.5,56.2,210.6475,0.012105057,9.272599943,13.7,0.99,1.34,6.5,15.7,1.21,44.6,53,440.1,3.8,15,72.2,84.8,190,204,140,-25.91,509.9,-4.23,1.68,62.3325,6.2333,1.29,22.51,15.53,0.13,2.25,1.55,39.33,3.93,5,evergreen broadleaf
